name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,primary_healthcare,TIME,5400,19141408,1527874,93.88,6394,0.39,6408338,93.95,26560,0.39,17744753,94.15,69055,0.37,5731541,94.2,22062,0.36,1546392,94.21,5774,0.35,94.15,74248,0.37
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,primary_healthcare,TIME,6000,19292093,1540799,94.68,12925,0.79,6460960,94.72,52622,0.77,17884077,94.89,139324,0.74,5775659,94.93,44118,0.73,1558932,94.97,12540,0.76,94.9,150685,0.74
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,primary_healthcare,TIME,6600,19324734,1543530,94.84,2731,0.17,6472328,94.89,11368,0.17,17914379,95.05,30302,0.16,5785334,95.09,9675,0.16,1561525,95.13,2593,0.16,95.06,32641,0.16
Rajshani,BD-E,32408957B27409320841034,BGD,ADM1,primary_healthcare,TIME,7200,19358819,1546405,95.02,2875,0.18,6484293,95.07,11965,0.18,17946021,95.22,31642,0.17,5795451,95.25,10117,0.17,1564236,95.3,2711,0.17,95.22,34085,0.17
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,600,1426702,126521,18.09,126521,18.09,541497,18.09,541497,18.09,1303155,17.9,1303155,17.9,401274,17.83,401274,17.83,134707,17.61,134707,17.61,17.87,1426702,17.87
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,1200,2640193,230141,32.9,103620,14.81,989602,33.05,448105,14.97,2407112,33.06,1103957,15.16,745723,33.13,344449,15.3,253734,33.18,119027,15.56,33.07,1213491,15.2
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,1800,3577222,313341,44.8,83200,11.89,1341182,44.8,351580,11.74,3262035,44.8,854923,11.74,1009008,44.83,263285,11.7,343170,44.87,89436,11.69,44.81,937029,11.74
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,2400,4375974,382763,54.72,69422,9.93,1636043,54.65,294861,9.85,3989598,54.79,727563,9.99,1234792,54.86,225784,10.03,420608,54.99,77438,10.12,54.81,798752,10.01
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,3000,5234180,458742,65.58,75979,10.86,1960587,65.49,324544,10.84,4772870,65.55,783272,10.76,1475938,65.57,241146,10.71,502255,65.67,81647,10.68,65.56,858206,10.75
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,3600,5786741,506244,72.38,47502,6.79,2164180,72.29,203593,6.8,5275975,72.46,503105,6.91,1632682,72.53,156744,6.96,556033,72.7,53778,7.03,72.48,552561,6.92
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,4200,6102983,534097,76.36,27853,3.98,2281329,76.2,117149,3.91,5564563,76.42,288588,3.96,1721904,76.5,89222,3.96,586161,76.64,30128,3.94,76.44,316242,3.96
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,4800,6317816,553267,79.1,19170,2.74,2362429,78.91,81100,2.71,5760889,79.12,196326,2.7,1782299,79.18,60395,2.68,606348,79.28,20187,2.64,79.14,214833,2.69
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,5400,6824737,595014,85.07,41747,5.97,2544570,84.99,182141,6.08,6220730,85.44,459841,6.32,1926749,85.6,144450,6.42,657395,85.95,51047,6.67,85.49,506921,6.35
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,6000,6861249,598252,85.53,3238,0.46,2558094,85.44,13524,0.45,6254077,85.89,33347,0.46,1937054,86.05,10305,0.46,660846,86.4,3451,0.45,85.94,36512,0.46
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,6600,6888363,600630,85.87,2378,0.34,2568254,85.78,10160,0.34,6278836,86.23,24759,0.34,1944710,86.39,7656,0.34,663412,86.74,2566,0.34,86.28,27114,0.34
Barisal,BD-A,32408957B31852228482374,BGD,ADM1,primary_healthcare,TIME,7200,6912870,603010,86.21,2380,0.34,2578127,86.11,9873,0.33,6301379,86.54,22543,0.31,1951439,86.69,6729,0.3,665568,87.02,2156,0.28,86.59,24507,0.31
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,600,4376036,319824,26.65,319824,26.65,1434032,26.95,1434032,26.95,4022633,27.07,4022633,27.07,1305450,27.09,1305450,27.09,387635,27.12,387635,27.12,27.07,4376036,27.07
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,1200,8254347,608417,50.69,288593,24.04,2713903,51.0,1279871,24.05,7585041,51.04,3562408,23.97,2461103,51.06,1155653,23.98,733877,51.35,346242,24.23,51.06,3878311,23.99
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,1800,11243439,831608,69.28,223191,18.59,3700291,69.54,986388,18.54,10333970,69.53,2748929,18.5,3353826,69.59,892723,18.52,997422,69.79,263545,18.44,69.55,2989092,18.49
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,2400,13325254,988030,82.31,156422,13.03,4386644,82.44,686353,12.9,12249560,82.42,1915590,12.89,3973759,82.45,619933,12.86,1179933,82.57,182511,12.77,82.43,2081815,12.88
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,3000,14813579,1099115,91.57,111085,9.25,4875382,91.62,488738,9.18,13619433,91.64,1369873,9.22,4417881,91.66,444122,9.21,1310028,91.67,130095,9.1,91.64,1488325,9.21
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,3600,15376371,1141361,95.09,42246,3.52,5060102,95.1,184720,3.47,14137617,95.12,518184,3.49,4585575,95.14,167694,3.48,1359038,95.1,49010,3.43,95.12,562792,3.48
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,4200,15813561,1174483,97.85,33122,2.76,5206809,97.85,146707,2.76,14539170,97.83,401553,2.7,4715020,97.83,129445,2.69,1398095,97.83,39057,2.73,97.83,437190,2.7
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,4800,15857070,1177676,98.11,3193,0.27,5220936,98.12,14127,0.27,14579241,98.1,40071,0.27,4728057,98.1,13037,0.27,1401874,98.1,3779,0.26,98.1,43509,0.27
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,5400,15881557,1179491,98.27,1815,0.15,5228900,98.27,7964,0.15,14601816,98.25,22575,0.15,4735370,98.25,7313,0.15,1403976,98.24,2102,0.15,98.25,24487,0.15
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,6000,15929212,1183044,98.56,3553,0.3,5244392,98.56,15492,0.29,14645747,98.54,43931,0.3,4749591,98.55,14221,0.3,1408074,98.53,4098,0.29,98.54,47655,0.29
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,6600,15939149,1183783,98.62,739,0.06,5247660,98.62,3268,0.06,14654855,98.6,9108,0.06,4752529,98.61,2938,0.06,1408981,98.59,907,0.06,98.6,9937,0.06
Khulna,BD-D,32408957B3859287816056,BGD,ADM1,primary_healthcare,TIME,7200,15948262,1184446,98.68,663,0.06,5250630,98.68,2970,0.06,14663218,98.66,8363,0.06,4755236,98.66,2707,0.06,1409802,98.65,821,0.06,98.66,9113,0.06
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,600,1336477,139938,10.83,139938,10.83,566811,11.36,566811,11.36,1249402,11.45,1249402,11.45,374311,11.62,374311,11.62,97529,10.93,97529,10.93,11.41,1336477,11.41
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,1200,2865963,302197,23.39,162259,12.56,1217039,24.39,650228,13.03,2678520,24.55,1429118,13.1,800573,24.85,426262,13.23,209863,23.51,112334,12.58,24.47,1529486,13.06
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,1800,5254769,563370,43.61,261173,20.22,2234828,44.8,1017789,20.4,4905765,44.96,2227245,20.41,1460411,45.32,659838,20.48,390110,43.7,180247,20.19,44.87,2388806,20.4
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,2400,7455561,807813,62.53,244443,18.92,3172566,63.59,937738,18.8,6954912,63.75,2049147,18.78,2064057,64.06,603646,18.73,558971,62.62,168861,18.92,63.66,2200792,18.79
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,3000,9381859,1028763,79.64,220950,17.1,3998686,80.15,826120,16.56,8745980,80.16,1791068,16.42,2586388,80.27,522331,16.21,709270,79.46,150299,16.84,80.11,1926298,16.45
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,3600,10311693,1133483,87.75,104720,8.11,4394817,88.09,396131,7.94,9610619,88.09,864639,7.92,2839946,88.14,253558,7.87,781739,87.58,72469,8.12,88.05,929834,7.94
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,4200,10823951,1191963,92.27,58480,4.53,4612848,92.46,218031,4.37,10086206,92.45,475587,4.36,2979515,92.47,139569,4.33,822417,92.14,40678,4.56,92.42,512258,4.37
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,4800,10998668,1213278,93.92,21315,1.65,4688714,93.98,75866,1.52,10248256,93.93,162050,1.49,3025396,93.89,45881,1.42,836450,93.71,14033,1.57,93.91,174717,1.49
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,5400,11085809,1223791,94.74,10513,0.81,4726451,94.74,37737,0.76,10329112,94.67,80856,0.74,3048403,94.61,23007,0.71,843418,94.49,6968,0.78,94.66,87141,0.74
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,6000,11145550,1230311,95.24,6520,0.5,4751520,95.24,25069,0.5,10384605,95.18,55493,0.51,3064980,95.12,16577,0.51,848133,95.02,4715,0.53,95.17,59741,0.51
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,6600,11247759,1242492,96.18,12181,0.94,4795589,96.12,44069,0.88,10479450,96.05,94845,0.87,3092093,95.96,27113,0.84,856297,95.93,8164,0.91,96.04,102209,0.87
Sylhet,BD-G,32408957B58397560032916,BGD,ADM1,primary_healthcare,TIME,7200,11267237,1244727,96.36,2235,0.17,4803903,96.29,8314,0.17,10497539,96.22,18089,0.17,3097380,96.12,5287,0.16,857838,96.1,1541,0.17,96.21,19478,0.17
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,600,1937202,164679,10.86,164679,10.86,674190,11.1,674190,11.1,1797233,11.36,1797233,11.36,563971,11.43,563971,11.43,155123,11.42,155123,11.42,11.37,1937202,11.37
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,1200,4334365,369137,24.34,204458,13.48,1508964,24.84,834774,13.74,4019983,25.41,2222750,14.05,1261698,25.57,697727,14.14,348288,25.63,193165,14.22,25.43,2397163,14.07
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,1800,7286602,627949,41.41,258812,17.07,2555169,42.06,1046205,17.22,6759806,42.74,2739823,17.32,2117222,42.91,855524,17.34,583797,42.97,235509,17.33,42.75,2952237,17.32
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,2400,10423500,907552,59.85,279603,18.44,3677976,60.55,1122807,18.48,9672498,61.15,2912692,18.41,3024294,61.3,907072,18.39,832541,61.27,248744,18.31,61.16,3136898,18.41
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,3000,12927313,1136127,74.93,228575,15.07,4585418,75.49,907442,14.94,12000321,75.87,2327823,14.72,3746315,75.93,722021,14.63,1028118,75.67,195577,14.39,75.85,2503813,14.69
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,3600,14896538,1318096,86.93,181969,12.0,5296472,87.19,711054,11.71,13826661,87.41,1826340,11.55,4314561,87.45,568246,11.52,1186408,87.32,158290,11.65,87.4,1969225,11.55
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,4200,15876985,1409207,92.94,91111,6.01,5652750,93.06,356278,5.87,14736244,93.16,909583,5.75,4596884,93.17,282323,5.72,1264942,93.1,78534,5.78,93.16,980447,5.75
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,4800,16228798,1441398,95.06,32191,2.12,5780092,95.16,127342,2.1,15062963,95.23,326719,2.07,4698410,95.23,101526,2.06,1292788,95.15,27846,2.05,95.22,351813,2.06
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,5400,16285594,1446678,95.41,5280,0.35,5800626,95.49,20534,0.34,15115472,95.56,52509,0.33,4714837,95.56,16427,0.33,1297519,95.49,4731,0.35,95.56,56796,0.33
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,6000,16352990,1452933,95.82,6255,0.41,5824740,95.89,24114,0.4,15177714,95.95,62242,0.39,4734389,95.96,19552,0.4,1303200,95.91,5681,0.42,95.95,67396,0.4
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,6600,16438349,1460900,96.35,7967,0.53,5855554,96.4,30814,0.51,15256571,96.45,78857,0.5,4759217,96.46,24828,0.5,1310370,96.44,7170,0.53,96.45,85359,0.5
Rangpur,BD-F,32408957B77489436868882,BGD,ADM1,primary_healthcare,TIME,7200,16623348,1477466,97.44,16566,1.09,5923072,97.51,67518,1.11,15429330,97.54,172759,1.09,4812649,97.55,53432,1.08,1324057,97.45,13687,1.01,97.54,184999,1.09
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,600,19418764,1404308,38.59,1404308,38.59,6319213,40.34,6319213,40.34,18520252,43.41,18520252,43.41,5843714,43.42,5843714,43.42,1050419,33.5,1050419,33.5,42.74,19418764,42.74
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,1200,27720791,2082650,57.23,678342,18.64,9202465,58.74,2883252,18.4,26305323,61.66,7785071,18.25,8325907,61.87,2482193,18.44,1632319,52.06,581900,18.56,61.01,8302027,18.27
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,1800,34147822,2636142,72.44,553492,15.21,11511749,73.48,2309284,14.74,32272126,75.65,5966803,13.99,10213269,75.89,1887362,14.02,2142823,68.35,510504,16.28,75.15,6427031,14.14
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,2400,38261634,2995184,82.3,359042,9.87,13006496,83.02,1494747,9.54,36073524,84.56,3801398,8.91,11404167,84.74,1190898,8.85,2487419,79.34,344596,10.99,84.2,4113812,9.05
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,3000,40593802,3196551,87.83,201367,5.53,13853808,88.43,847312,5.41,38215061,89.58,2141537,5.02,12077157,89.74,672990,5.0,2696293,86.0,208874,6.66,89.34,2332168,5.13
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,3600,41913841,3311556,90.99,115005,3.16,14337785,91.52,483977,3.09,39423958,92.42,1208897,2.83,12455433,92.55,378276,2.81,2817762,89.88,121469,3.87,92.24,1320039,2.91
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,4200,42720673,3380935,92.9,69379,1.91,14630593,93.39,292808,1.87,40162776,94.15,738818,1.73,12687930,94.28,232497,1.73,2892087,92.25,74325,2.37,94.02,806832,1.78
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,4800,43002480,3407396,93.63,26461,0.73,14739256,94.08,108663,0.69,40421861,94.75,259085,0.61,12767590,94.87,79660,0.59,2917014,93.04,24927,0.8,94.64,281807,0.62
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,5400,43573647,3460580,95.09,53184,1.46,14955338,95.46,216082,1.38,40948173,95.99,526312,1.23,12931516,96.09,163926,1.22,2966338,94.61,49324,1.57,95.89,571167,1.26
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,6000,43758163,3476320,95.52,15740,0.43,15020772,95.88,65434,0.42,41117168,96.38,168995,0.4,12984816,96.49,53300,0.4,2983301,95.16,16963,0.54,96.3,184516,0.41
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,6600,43832827,3482854,95.7,6534,0.18,15047548,96.05,26776,0.17,41185472,96.54,68304,0.16,13006458,96.65,21642,0.16,2990245,95.38,6944,0.22,96.46,74664,0.16
Dhaka,BD-C,32408957B77718829177955,BGD,ADM1,primary_healthcare,TIME,7200,43872448,3486440,95.8,3586,0.1,15062122,96.14,14574,0.09,41221860,96.63,36388,0.09,13017823,96.73,11365,0.08,2993789,95.49,3544,0.11,96.55,39621,0.09
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,600,1843860,187252,15.83,187252,15.83,709919,15.81,709919,15.81,1692341,15.76,1692341,15.76,502645,15.72,502645,15.72,165942,15.82,165942,15.82,15.76,1843860,15.76
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,1200,4597513,465162,39.33,277910,23.5,1765457,39.31,1055538,23.5,4220362,39.3,2528021,23.54,1256182,39.28,753537,23.56,413115,39.37,247173,23.56,39.3,2753653,23.54
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,1800,7687582,775062,65.53,309900,26.2,2944580,65.57,1179123,26.26,7058024,65.72,2837662,26.42,2103899,65.78,847717,26.5,689695,65.73,276580,26.36,65.72,3090069,26.42
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,2400,10169225,1026589,86.8,251527,21.27,3900244,86.85,955664,21.28,9336750,86.93,2278726,21.22,2782362,86.99,678463,21.21,912026,86.92,222331,21.19,86.93,2481643,21.21
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,3000,11074884,1119499,94.66,92910,7.86,4251870,94.68,351626,7.83,10168056,94.68,831306,7.74,3028457,94.69,246095,7.69,993463,94.69,81437,7.76,94.68,905659,7.74
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,3600,11350883,1147687,97.04,28188,2.38,4357910,97.04,106040,2.36,10421475,97.03,253419,2.36,3103634,97.04,75177,2.35,1018201,97.04,24738,2.36,97.04,275999,2.36
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,4200,11502407,1163156,98.35,15469,1.31,4416733,98.35,58823,1.31,10560547,98.33,139072,1.29,3144891,98.33,41257,1.29,1031839,98.34,13638,1.3,98.33,151524,1.3
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,4800,11519226,1164942,98.5,1786,0.15,4423350,98.5,6617,0.15,10576046,98.47,15499,0.14,3149453,98.47,4562,0.14,1033291,98.48,1452,0.14,98.47,16819,0.14
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,5400,11533281,1166368,98.62,1426,0.12,4428727,98.61,5377,0.12,10588952,98.59,12906,0.12,3153282,98.59,3829,0.12,1034549,98.6,1258,0.12,98.59,14055,0.12
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,6000,11553130,1168348,98.79,1980,0.17,4436290,98.78,7563,0.17,10607181,98.76,18229,0.17,3158732,98.76,5450,0.17,1036325,98.77,1776,0.17,98.76,19849,0.17
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,6600,11558156,1168839,98.83,491,0.04,4438170,98.83,1880,0.04,10611801,98.81,4620,0.04,3160125,98.8,1393,0.04,1036771,98.81,446,0.04,98.81,5026,0.04
Mymensingh,BD-H,32408957B83626866084602,BGD,ADM1,primary_healthcare,TIME,7200,11566179,1169693,98.9,854,0.07,4441343,98.9,3173,0.07,10619149,98.88,7348,0.07,3162254,98.87,2129,0.07,1037508,98.88,737,0.07,98.88,8023,0.07
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,600,7032444,627559,20.94,627559,20.94,2776594,22.07,2776594,22.07,6584834,23.16,6584834,23.16,2092333,23.6,2092333,23.6,502622,21.18,502622,21.18,23.01,7032444,23.01
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,1200,11206106,1030551,34.38,402992,13.45,4495935,35.74,1719341,13.67,10471935,36.83,3887101,13.67,3308196,37.32,1215863,13.72,821833,34.64,319211,13.45,36.66,4173662,13.65
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,1800,16029103,1518350,50.66,487799,16.27,6526109,51.87,2030174,16.14,14949373,52.58,4477438,15.75,4698401,53.0,1390205,15.68,1205121,50.79,383288,16.16,52.44,4822997,15.78
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,2400,20196758,1944856,64.89,426506,14.23,8280347,65.81,1754238,13.94,18815832,66.18,3866459,13.6,5896625,66.52,1198224,13.52,1538919,64.86,333798,14.07,66.07,4167655,13.63
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,3000,23528462,2293639,76.52,348783,11.64,9683663,76.97,1403316,11.15,21900868,77.03,3085036,10.85,6851556,77.29,954931,10.77,1811649,76.36,272730,11.5,76.97,3331704,10.9
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,3600,25920591,2537340,84.65,243701,8.13,10685025,84.93,1001362,7.96,24116923,84.82,2216055,7.79,7538320,85.04,686764,7.75,2006436,84.57,194787,8.21,84.8,2392129,7.83
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,4200,27512669,2695493,89.93,158153,5.28,11340259,90.14,655234,5.21,25589149,90.0,1472226,5.18,7997958,90.22,459638,5.18,2138743,90.15,132307,5.58,90.01,1592078,5.21
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,4800,28144316,2759893,92.08,64400,2.15,11601186,92.21,260927,2.07,26172599,92.05,583450,2.05,8177594,92.25,179636,2.03,2191881,92.39,53138,2.24,92.07,631647,2.07
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,5400,28432009,2790603,93.1,30710,1.02,11722001,93.17,120815,0.96,26439252,92.99,266653,0.94,8258700,93.16,81106,0.91,2215172,93.37,23291,0.98,93.02,287693,0.94
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,6000,28597765,2806884,93.65,16281,0.54,11789410,93.71,67409,0.54,26593786,93.53,154534,0.54,8305642,93.69,46942,0.53,2227690,93.89,12518,0.53,93.56,165756,0.54
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,6600,28712924,2818972,94.05,12088,0.4,11837717,94.09,48307,0.38,26702054,93.91,108268,0.38,8337110,94.05,31468,0.35,2235482,94.22,7792,0.33,93.93,115159,0.38
Chittagong,BD-B,32408957B94023193097291,BGD,ADM1,primary_healthcare,TIME,7200,28782062,2825754,94.28,6782,0.23,11865756,94.31,28039,0.22,26766374,94.14,64320,0.23,8356662,94.27,19552,0.22,2240840,94.45,5358,0.23,94.16,69138,0.23
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,600,40451746,3212437,22.7,3212437,22.7,14051822,23.84,14051822,23.84,38028445,25.43,38028445,25.43,12010955,25.65,12010955,25.65,2739743,21.67,2739743,21.67,25.14,40451746,25.14
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,1200,68040456,5603781,39.59,2391344,16.89,24055087,40.81,10003265,16.97,63643580,42.56,25615135,17.13,20080654,42.88,8069699,17.23,4929135,38.98,2189392,17.32,42.28,27588710,17.14
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,1800,95358665,8082955,57.1,2479174,17.51,34230590,58.08,10175503,17.26,88936524,59.47,25292944,16.91,27983322,59.75,7902668,16.87,7168103,56.69,2238968,17.71,59.25,27318209,16.97
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,2400,117917001,10158644,71.77,2075689,14.66,42676522,72.41,8445932,14.33,109802272,73.42,20865748,13.95,34474158,73.61,6490836,13.86,9037157,71.48,1869054,14.78,73.27,22558336,14.02
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,3000,133601562,11623788,82.12,1465144,10.35,48601958,82.46,5925436,10.05,124297606,83.11,14495334,9.69,38978340,83.23,4504182,9.62,10349080,81.85,1311923,10.38,83.02,15684561,9.75
Bangledesh,BGD,71232402B16306086515200,BGD,ADM0,primary_healthcare,TIME,3600,143091823,12502692,88.33,878904,6.21,52177044,88.53,3575086,6.07,133066351,88.98,8768745,5.86,41713098,89.07,2734758,5.84,11144836,88.15,795756,6.29,88.91,9490261,5.9
